,Name,Province,Municipality,Date,SH2,SO2,NO2,CO,PART,O3,geometry
36,E. DE HOSTELERIA,CADIZ,SAN ROQUE,2015-07-01,,11.993749999999999,16.7375,329.49999999999994,,,POINT (-5.383685321785163 36.20388782686938)
37,EL ARENOSILLO,HUELVA,MOGUER,2015-07-01,,,3.1555555555555554,,,103.66666666666669,POINT (-6.734148997051733 37.10399260231942)
38,EL ATABAL,MALAGA,MALAGA,2015-07-01,,7.186666666666667,21.19375,185.51250000000002,42.17777777777778,79.590625,POINT (-4.465558747605344 36.72954853619139)
39,EL BOTICARIO,ALMERIA,ALMERIA,2015-07-01,,,8.6375,,,84.08387096774194,POINT (-2.39057251637134 36.86496130832632)
40,EL EJIDO,ALMERIA,EJIDO (EL),2015-07-01,,11.071874999999997,10.834375000000001,318.05937499999993,34.987500000000004,81.82258064516128,POINT (-2.81089219118489 36.76961955872488)
41,EL VACAR,CORDOBA,VILLAVICIOSA DE CORDOBA,2015-07-01,,,,,,,POINT (-5.015007674821648 38.07616770623098)
42,ESPIEL,CORDOBA,ESPIEL,2015-07-01,,,,,,,POINT (-5.01959042844463 38.18973952866603)
43,FERNAN PEREZ,ALMERIA,NIJAR,2015-07-01,,8.256666666666664,8.546666666666669,,26.453333333333333,69.45483870967743,POINT (-2.046826731533552 36.89499849532665)
44,GRANADA-NORTE,GRANADA,GRANADA,2015-07-01,,9.178124999999998,41.853125000000006,312.97187500000007,34.1,,POINT (-3.612476921114971 37.19618880397014)
45,GUADARRANQUE,CADIZ,SAN ROQUE,2015-07-01,1.7281250000000001,7.509375000000002,30.984375,665.0062499999998,,47.974074074074075,POINT (-5.411469551940724 36.18215519965826)
46,JEDULA,CADIZ,ARCOS DE LA FRONTERA,2015-07-01,,,,,,,POINT (-5.926313830516518 36.72351956077823)
47,JEREZ-CHAPIN,CADIZ,JEREZ DE LA FRONTERA,2015-07-01,,4.921875,15.15625,233.846875,26.606451612903225,77.984375,POINT (-6.117291828616885 36.68856272137957)
48,LA GRANATILLA,ALMERIA,NIJAR,2015-07-01,,4.6000000000000005,7.56,,33.165000000000006,93.23499999999999,POINT (-2.167245439427744 36.94973829659759)
49,LA JOYA,ALMERIA,NIJAR,2015-07-01,,3.1437499999999994,4.918750000000001,320.2875,,84.10625,POINT (-1.961496869137358 36.95001553972708)
50,LA LINEA,CADIZ,LINEA DE LA CONCEPCION (LA),2015-07-01,,10.59354838709677,37.17419354838711,,42.84285714285715,56.687096774193556,POINT (-5.348332340408881 36.1593054765342)
51,LA ORDEN,HUELVA,HUELVA,2015-07-01,3.6312499999999983,7.168749999999999,11.912499999999998,,24.066666666666666,78.75000000000001,POINT (-6.937838933330299 37.27967808553274)
52,LA RABIDA,HUELVA,PALOS DE LA FRONTERA,2015-07-01,,7.637499999999999,9.921875000000002,,28.2375,71.52222222222223,POINT (-6.921076520891956 37.20011913012974)
53,LAS FUENTEZUELAS,JAEN,JAEN,2015-07-01,,5.184375,9.8875,125.25937500000002,,98.81562500000001,POINT (-3.810515401897469 37.78456830550369)
54,LEPANTO,CORDOBA,CORDOBA,2015-07-01,,5.571875,14.56875,568.621875,28.865624999999994,77.36874999999999,POINT (-4.762233174841711 37.89258760429585)
55,LLANO DE DON ANTONIO,ALMERIA,CARBONERAS,2015-07-01,,3.53,4.8,289.24,32.349999999999994,,POINT (-1.934309664357113 37.00468548176199)
56,LOS BARRIOS,CADIZ,BARRIOS (LOS),2015-07-01,,11.240625,22.37,,37.575,65.98928571428571,POINT (-5.480866966923607 36.17541542593411)
57,LOS ROSALES,HUELVA,HUELVA,2015-07-01,,5.353125,14.659374999999997,364.82500000000005,24.849999999999994,,POINT (-6.925233920194391 37.26023075346434)
58,MADREVIEJA,CADIZ,SAN ROQUE,2015-07-01,,10.184375000000001,17.840625,,,,POINT (-5.404702685004604 36.20442701899566)
59,MALAGA-ESTE,MALAGA,MALAGA,2015-07-01,,,,,,,POINT (-4.355695059954433 36.72609063699967)
60,MARBELLA,MALAGA,MARBELLA,2015-07-01,,,,,,,POINT (-4.979640189255631 36.49801946301904)
61,MARBELLA ARCO,MALAGA,MARBELLA,2015-07-01,,4.878125000000001,28.1125,649.2781249999999,41.253125000000004,61.98928571428571,POINT (-4.864597933081661 36.50890540907309)
62,MARISMAS DEL TITAN,HUELVA,HUELVA,2015-07-01,,5.0218750000000005,10.581249999999999,614.1875000000001,33.154545454545456,,POINT (-6.942212305153909 37.25257851101014)
63,MATALASCAÑAS,HUELVA,ALMONTE,2015-07-01,,4.634999999999999,4.484999999999999,,20.97,81.59565217391302,POINT (-6.569595698448131 37.01649181400418)
64,MAZAGON,HUELVA,MOGUER,2015-07-01,,7.242857142857143,5.025,312.515625,13.736842105263158,79.84375000000001,POINT (-6.807392785230685 37.13375712400517)
65,MEDITERRANEO,ALMERIA,ALMERIA,2015-07-01,,8.684375000000003,22.578125,473.3343750000001,35.965624999999996,73.09032258064516,POINT (-2.446615470988551 36.84138179195396)
66,MOGUER,HUELVA,MOGUER,2015-07-01,,9.025,9.390625,,39.481818181818184,71.40312499999999,POINT (-6.833803970739923 37.28161043356899)
67,MOJACAR,ALMERIA,MOJACAR,2015-07-01,,3.4343750000000006,6.346875000000002,,30.243750000000002,91.76562499999999,POINT (-1.839403002018332 37.13864106657)
68,MOTRIL,GRANADA,MOTRIL,2015-07-01,,6.14375,14.368421052631579,392.653125,44.10625,71.896875,POINT (-3.517505650125557 36.74281450053311)
69,NIEBLA,HUELVA,NIEBLA,2015-07-01,,16.6,9.064285714285713,,18.56,,POINT (-6.676711000442729 37.36064963431706)
70,NIJAR,ALMERIA,NIJAR,2015-07-01,,,,,,,POINT (-2.206778759069447 36.96580590066471)
71,OBEJO,CORDOBA,OBEJO,2015-07-01,,15.596875000000002,4.737500000000001,,17.909375,,POINT (-4.798487686803214 38.13085614914694)
72,PALACIO DE CONGRESOS,GRANADA,GRANADA,2015-07-01,,9.1375,31.329166666666666,416.6541666666667,39.595833333333346,79.08999999999999,POINT (-3.600044619755812 37.16560072404534)
73,PALOMARES,ALMERIA,CUEVAS DEL ALMANZORA,2015-07-01,,7.4156249999999995,23.421875,,59.83437500000001,,POINT (-1.78174747808588 37.25504726270489)
74,PALOS,HUELVA,PALOS DE LA FRONTERA,2015-07-01,3.759375,10.109375,7.4125000000000005,,46.6709677419355,,POINT (-6.888477285191335 37.21929165492221)
75,PASEOS UNIVERSITARIOS,GRANADA,GRANADA,2015-07-01,,,,,,,POINT (-3.611315071913136 37.18273657119414)
76,POBLADO,CORDOBA,ESPIEL,2015-07-01,,19.824999999999996,6.668750000000001,,23.571874999999995,,POINT (-4.926776776762442 38.10815041185169)
77,POZO DULCE,HUELVA,HUELVA,2015-07-01,5.387499999999999,17.253124999999997,12.596875,708.178125,24.878125000000004,,POINT (-6.935144188656233 37.25342402085498)
78,PRADO REY,CADIZ,PRADO DEL REY,2015-07-01,,5.999999999999999,4.5062500000000005,728.1843750000003,26.165625000000002,91.0375,POINT (-5.531675992091328 36.79446598532836)
79,PRINCIPES,SEVILLA,SEVILLA,2015-07-01,,8.546875,18.75,559.65625,32.496874999999996,,POINT (-6.005602265467727 37.37522946529075)
80,PUENTE MAYORGA,CADIZ,SAN ROQUE,2015-07-01,3.3249999999999997,16.996875,,,,,POINT (-5.382402879631801 36.18043191029771)
81,PUERTO DE ALMERIA,ALMERIA,ALMERIA,2015-07-01,,,,,,,POINT (-2.479552547275992 36.83659868549702)
82,PUNTA UMBRIA,HUELVA,PUNTA UMBRIA,2015-07-01,,6.028125,4.059375,,26.346875,72.26774193548387,POINT (-6.964481343067833 37.18564335524399)
83,PZA. DEL CASTILLO,ALMERIA,CARBONERAS,2015-07-01,,12.727272727272727,10.34375,,61.38214285714285,,POINT (-1.895332449367144 36.99680598073193)
84,RANILLA,SEVILLA,SEVILLA,2015-07-01,,5.640625,22.90625,105.70625,,,POINT (-5.95958956706311 37.3842309189668)
85,RIO SAN PEDRO,CADIZ,PUERTO REAL,2015-07-01,,,15.549999999999999,,37.178125,64.83437499999998,POINT (-6.225133829734586 36.52281772376452)
86,RODALQUILAR,ALMERIA,NIJAR,2015-07-01,,3.6249999999999996,7.68125,,36.818749999999994,86.32187499999999,POINT (-2.038180455381593 36.84751947865993)
87,ROMERALEJO,HUELVA,HUELVA,2015-07-01,,5.737499999999999,,,19.834375000000005,,POINT (-6.919048685405994 37.26731545816317)
88,RONDA DEL VALLE,JAEN,JAEN,2015-07-01,,3.4624999999999995,19.103125,228.646875,27.44375,91.22187500000001,POINT (-3.78150323838333 37.78232466978504)
89,SAN FERNANDO,CADIZ,SAN FERNANDO,2015-07-01,,10.384374999999999,14.668750000000003,322.0625,22.925,67.834375,POINT (-6.203039093633443 36.46051521730445)
90,SAN JERONIMO,SEVILLA,SEVILLA,2015-07-01,,,24.972222222222225,,,52.55833333333333,POINT (-5.980385255696033 37.42987594392861)
91,SAN JUAN DEL PUERTO,HUELVA,SAN JUAN DEL PUERTO,2015-07-01,1.9812500000000002,15.521875000000001,9.7375,,19.528124999999996,,POINT (-6.844952686373158 37.31538315053815)
92,SANTA CLARA,SEVILLA,SEVILLA,2015-07-01,,,16.243750000000002,423.82187500000003,25.796874999999996,73.434375,POINT (-5.951480547018437 37.39814994346559)
93,SIERRA NORTE,SEVILLA,SAN NICOLAS DEL PUERTO,2015-07-01,,5.240625,4.321875000000001,,28.503125000000004,80.140625,POINT (-5.666884369411609 37.99436707168308)
94,TORNEO,SEVILLA,SEVILLA,2015-07-01,,3.965625,36.69375,207.76250000000002,39.74062500000001,54.678124999999994,POINT (-6.003061861615903 37.39452658156043)
95,TORREARENILLA,HUELVA,PALOS DE LA FRONTERA,2015-07-01,,,,,,,POINT (-6.879335244805869 37.19123821528311)
96,TORREDONJIMENO,JAEN,TORREDONJIMENO,2015-07-01,,,,,,,POINT (-3.947188645379645 37.76221135520967)
97,VALVERDE,HUELVA,VALVERDE DEL CAMINO,2015-07-01,,,,,,,POINT (-6.739477971187849 37.56720476428471)
98,VILLAHARTA,CORDOBA,VILLAHARTA,2015-07-01,,13.635714285714284,6.471875000000001,355.765625,,105.20312500000003,POINT (-4.902267674247435 38.14145435136004)
99,VILLANUEVA DEL ARZOBISPO,JAEN,VILLANUEVA DEL ARZOBISPO,2015-07-01,,,7.659375,153.271875,30.499999999999996,99.68125000000002,POINT (-3.010113112151989 38.1694003272052)
100,VILLARICOS,ALMERIA,CUEVAS DEL ALMANZORA,2015-07-01,,8.741379310344827,8.924137931034481,,57.42727272727272,,POINT (-1.770825534985788 37.25225191408744)
0,AGUA AMARGA,ALMERIA,NIJAR,2015-08-01,,,,,,,POINT (-1.934938254755939 36.94112880054492)
1,ALCALA DE GUADAIRA,SEVILLA,ALCALA DE GUADAIRA,2015-08-01,,3.9250000000000007,12.862500000000002,346.24375000000003,37.48437499999999,69.671875,POINT (-5.833689863604673 37.34247810274115)
2,ALGAR,CADIZ,ALGAR,2015-08-01,,,,,,,POINT (-5.663221236847009 36.6571494264956)
3,ALGECIRAS EPS,CADIZ,ALGECIRAS,2015-08-01,,10.290624999999997,34.384375,438.446875,37.396874999999994,44.41875,POINT (-5.453620580414649 36.1358859882974)
4,ALJARAFE,SEVILLA,MAIRENA DEL ALJARAFE,2015-08-01,,8.18125,10.615625,,37.26875,69.07812500000001,POINT (-6.042458170589498 37.34076045518309)
5,ARCOS,CADIZ,ARCOS DE LA FRONTERA,2015-08-01,,7.810714285714288,4.83125,947.8782608695652,56.81875,73.18125,POINT (-5.743645869095716 36.73971352831157)
6,ASOMADILLA,CORDOBA,CORDOBA,2015-08-01,,8.946874999999999,12.187499999999998,,27.993750000000006,75.10000000000001,POINT (-4.779710242859364 37.90274084511806)
7,AVDA. AL-NASIR,CORDOBA,CORDOBA,2015-08-01,,4.6343749999999995,29.218750000000004,245.64687499999997,36.37419354838709,,POINT (-4.780097860757917 37.89260658194809)
8,Avda. MARCONI,CADIZ,CADIZ,2015-08-01,,3.206249999999999,13.328124999999998,190.00312500000004,41.53333333333333,68.090625,POINT (-6.268560442387801 36.50609236735126)
9,AVENIDA JUAN XXIII,MALAGA,MALAGA,2015-08-01,,,30.415625,,,,POINT (-4.444642248123408 36.70903165956727)
10,BAILEN,JAEN,BAILEN,2015-08-01,,5.870967741935483,13.009677419354837,75.63548387096773,47.516129032258064,70.08064516129032,POINT (-3.783864874130766 38.09295638662752)
11,BEDAR,ALMERIA,BEDAR,2015-08-01,,4.190625,6.8571428571428585,,34.978125000000006,88.41249999999998,POINT (-1.97911077217164 37.19301773313732)
12,BENAHADUX,ALMERIA,BENAHADUX,2015-08-01,,3.7843749999999994,8.40625,,,74.246875,POINT (-2.463409451137297 36.92313615919152)
13,BERMEJALES,SEVILLA,SEVILLA,2015-08-01,,4.684374999999999,17.981250000000003,661.025,39.35625,64.26562499999999,POINT (-5.979734155447158 37.34719077831389)
14,CAMPAMENTO,CADIZ,SAN ROQUE,2015-08-01,2.6437500000000003,12.296874999999998,18.66875,962.134375,,49.278124999999996,POINT (-5.376688682653863 36.17948252543535)
15,CAMPANILLAS,MALAGA,MALAGA,2015-08-01,,3.06875,11.515624999999995,209.0259259259259,45.262499999999996,73.06875,POINT (-4.561490946907281 36.73022627556985)
16,CAMPILLOS,MALAGA,CAMPILLOS,2015-08-01,,,3.6,,,85.57499999999997,POINT (-4.845332259019838 36.96306433920137)
17,CAMPOHERMOSO,ALMERIA,NIJAR,2015-08-01,,,,,,,POINT (-2.13883991187908 36.93378768093832)
18,CAMPUS EL CARMEN,HUELVA,HUELVA,2015-08-01,,4.684374999999999,6.2333333333333325,399.23750000000007,26.293749999999996,64.93750000000001,POINT (-6.925262584688053 37.27166240500601)
19,CARBONERAS,ALMERIA,CARBONERAS,2015-08-01,,,,,,,POINT (-1.892256085285251 36.99939497237954)
20,CARRANQUE,MALAGA,MALAGA,2015-08-01,,11.840625000000001,15.89615384615385,482.01250000000016,40.814285714285724,68.71874999999999,POINT (-4.447476460817017 36.71963192865133)
21,CARTAYA,HUELVA,CARTAYA,2015-08-01,,,,,,,POINT (-7.149621112095455 37.29592270461294)
22,CARTUJA,CADIZ,JEREZ DE LA FRONTERA,2015-08-01,,6.359374999999999,11.64642857142857,969.7625,42.12758620689656,65.140625,POINT (-6.114685621800139 36.66088405587969)
23,CENTRO,SEVILLA,SEVILLA,2015-08-01,,1.8968750000000003,16.978125000000002,470.5812499999999,,64.67187500000001,POINT (-5.991463212346508 37.38807831537342)
24,CIUDAD DEPORTIVA,GRANADA,ARMILLA,2015-08-01,,6.51875,10.668750000000001,145.14687500000002,45.49375,68.70312500000003,POINT (-3.619137405016542 37.13560425564472)
25,COBRE LAS CRUCES,SEVILLA,GUILLENA,2015-08-01,,1.253125,5.074074074074074,423.3,30.124999999999993,61.46249999999999,POINT (-6.036145321538837 37.55479486330152)
26,CORTIJILLOS,CADIZ,BARRIOS (LOS),2015-08-01,4.45,8.125000000000002,10.169999999999998,330.4033333333333,,52.42000000000001,POINT (-5.435757767267622 36.19046080583075)
27,DOS HERMANAS,SEVILLA,DOS HERMANAS,2015-08-01,,5.278125,11.015625,521.8906250000001,,65.63749999999999,POINT (-5.913843838237383 37.2845132304213)
28,E1: COLEGIO LOS BARRIOS,CADIZ,BARRIOS (LOS),2015-08-01,,10.862499999999999,16.162499999999998,,37.91363636363637,,POINT (-5.488878340182611 36.18563707858645)
29,E2:ALCORNOCALES,CADIZ,BARRIOS (LOS),2015-08-01,,5.965624999999998,10.94642857142857,,35.27096774193548,72.15312499999999,POINT (-5.663672396284856 36.23373664042163)
30,E3: COLEGIO CARTEYA,CADIZ,SAN ROQUE,2015-08-01,,4.231250000000001,13.093749999999998,,34.515625,68.996875,POINT (-5.391428513125806 36.20879765231249)
31,E4:RINCONCILLO,CADIZ,ALGECIRAS,2015-08-01,,,23.646153846153847,,56.14,,POINT (-5.442583247955641 36.16175626687351)
32,E5: PALMONES,CADIZ,BARRIOS (LOS),2015-08-01,,3.825,23.637500000000003,,41.38148148148149,,POINT (-5.432761245531878 36.17468770448831)
33,E6: ESTACION DE FFCC S. ROQUE,CADIZ,SAN ROQUE,2015-08-01,,4.340625000000001,6.976666666666669,,29.278125000000006,,POINT (-5.430308024723687 36.2119764761002)
34,E7:EL ZABAL,CADIZ,LINEA DE LA CONCEPCION (LA),2015-08-01,,13.962499999999999,15.418750000000001,,38.795833333333334,,POINT (-5.341824186312244 36.17288547216037)
35,ECONOMATO,CADIZ,SAN ROQUE,2015-08-01,,21.046875000000004,17.643749999999994,,,,POINT (-5.380810475453659 36.18621015013454)
36,E. DE HOSTELERIA,CADIZ,SAN ROQUE,2015-08-01,,8.525000000000002,6.574074074074075,252.71562499999993,,,POINT (-5.383685321785163 36.20388782686938)
37,EL ARENOSILLO,HUELVA,MOGUER,2015-08-01,,,,,,78.94375000000001,POINT (-6.734148997051733 37.10399260231942)
38,EL ATABAL,MALAGA,MALAGA,2015-08-01,,13.155172413793103,17.240624999999998,155.93125,28.975000000000005,63.459375000000016,POINT (-4.465558747605344 36.72954853619139)
39,EL BOTICARIO,ALMERIA,ALMERIA,2015-08-01,,,9.2875,,,82.91874999999999,POINT (-2.39057251637134 36.86496130832632)
40,EL EJIDO,ALMERIA,EJIDO (EL),2015-08-01,,8.596875,9.8,317.71875,33.98125,72.35937499999999,POINT (-2.81089219118489 36.76961955872488)
41,EL VACAR,CORDOBA,VILLAVICIOSA DE CORDOBA,2015-08-01,,,,,,,POINT (-5.015007674821648 38.07616770623098)
42,ESPIEL,CORDOBA,ESPIEL,2015-08-01,,,,,,,POINT (-5.01959042844463 38.18973952866603)
43,FERNAN PEREZ,ALMERIA,NIJAR,2015-08-01,,7.91875,7.887500000000001,,30.290322580645167,61.074999999999996,POINT (-2.046826731533552 36.89499849532665)
44,GRANADA-NORTE,GRANADA,GRANADA,2015-08-01,,9.309375,27.515625,443.55,41.48437499999999,,POINT (-3.612476921114971 37.19618880397014)
45,GUADARRANQUE,CADIZ,SAN ROQUE,2015-08-01,2.3031249999999996,10.83125,27.615624999999998,623.55625,,56.537499999999994,POINT (-5.411469551940724 36.18215519965826)
46,JEDULA,CADIZ,ARCOS DE LA FRONTERA,2015-08-01,,,,,,,POINT (-5.926313830516518 36.72351956077823)
47,JEREZ-CHAPIN,CADIZ,JEREZ DE LA FRONTERA,2015-08-01,,5.243750000000001,15.709375,224.13437500000003,30.890624999999993,69.70000000000002,POINT (-6.117291828616885 36.68856272137957)
48,LA GRANATILLA,ALMERIA,NIJAR,2015-08-01,,4.062499999999999,6.63125,,37.428124999999994,92.178125,POINT (-2.167245439427744 36.94973829659759)
49,LA JOYA,ALMERIA,NIJAR,2015-08-01,,4.078125,4.9593750000000005,412.29999999999995,,80.478125,POINT (-1.961496869137358 36.95001553972708)
50,LA LINEA,CADIZ,LINEA DE LA CONCEPCION (LA),2015-08-01,,9.38125,28.703124999999996,,33.73636363636364,56.653125,POINT (-5.348332340408881 36.1593054765342)
51,LA ORDEN,HUELVA,HUELVA,2015-08-01,1.74375,8.603125,12.284375,,32.375,73.553125,POINT (-6.937838933330299 37.27967808553274)
52,LA RABIDA,HUELVA,PALOS DE LA FRONTERA,2015-08-01,,3.55625,11.275,,30.418750000000003,57.068749999999994,POINT (-6.921076520891956 37.20011913012974)
53,LAS FUENTEZUELAS,JAEN,JAEN,2015-08-01,,5.390625,7.35,124.49375000000002,,85.225,POINT (-3.810515401897469 37.78456830550369)
54,LEPANTO,CORDOBA,CORDOBA,2015-08-01,,5.640625,11.159090909090908,718.63125,30.979999999999997,62.94193548387098,POINT (-4.762233174841711 37.89258760429585)
55,LLANO DE DON ANTONIO,ALMERIA,CARBONERAS,2015-08-01,,4.148387096774194,8.29642857142857,221.44137931034484,42.296774193548394,,POINT (-1.934309664357113 37.00468548176199)
56,LOS BARRIOS,CADIZ,BARRIOS (LOS),2015-08-01,,7.478124999999999,11.083333333333334,,39.65,57.36250000000001,POINT (-5.480866966923607 36.17541542593411)
57,LOS ROSALES,HUELVA,HUELVA,2015-08-01,,5.56875,15.646875,479.9593749999999,29.9,,POINT (-6.925233920194391 37.26023075346434)
58,MADREVIEJA,CADIZ,SAN ROQUE,2015-08-01,,13.343750000000002,17.2375,,,,POINT (-5.404702685004604 36.20442701899566)
59,MALAGA-ESTE,MALAGA,MALAGA,2015-08-01,,,,,,,POINT (-4.355695059954433 36.72609063699967)
60,MARBELLA,MALAGA,MARBELLA,2015-08-01,,,,,,,POINT (-4.979640189255631 36.49801946301904)
61,MARBELLA ARCO,MALAGA,MARBELLA,2015-08-01,,5.017391304347827,28.634375000000002,621.565625,44.8,54.334375,POINT (-4.864597933081661 36.50890540907309)
62,MARISMAS DEL TITAN,HUELVA,HUELVA,2015-08-01,,8.037500000000001,10.928125000000001,626.48125,,,POINT (-6.942212305153909 37.25257851101014)
63,MATALASCAÑAS,HUELVA,ALMONTE,2015-08-01,,4.440625,4.525000000000001,,27.768965517241377,75.74516129032257,POINT (-6.569595698448131 37.01649181400418)
64,MAZAGON,HUELVA,MOGUER,2015-08-01,,11.26,6.221874999999999,529.49375,11.5625,76.9,POINT (-6.807392785230685 37.13375712400517)
65,MEDITERRANEO,ALMERIA,ALMERIA,2015-08-01,,8.953125,18.621874999999996,460.88749999999993,38.29687499999999,72.78666666666666,POINT (-2.446615470988551 36.84138179195396)
66,MOGUER,HUELVA,MOGUER,2015-08-01,,6.4125,8.448387096774193,,58.68000000000001,65.453125,POINT (-6.833803970739923 37.28161043356899)
67,MOJACAR,ALMERIA,MOJACAR,2015-08-01,,3.1718750000000004,5.446428571428571,,36.4375,82.72812500000002,POINT (-1.839403002018332 37.13864106657)
68,MOTRIL,GRANADA,MOTRIL,2015-08-01,,6.006250000000001,12.328125,450.11562499999997,34.75,65.69310344827586,POINT (-3.517505650125557 36.74281450053311)
69,NIEBLA,HUELVA,NIEBLA,2015-08-01,,4.74,11.493749999999999,,37.42413793103449,,POINT (-6.676711000442729 37.36064963431706)
70,NIJAR,ALMERIA,NIJAR,2015-08-01,,,,,,,POINT (-2.206778759069447 36.96580590066471)
71,OBEJO,CORDOBA,OBEJO,2015-08-01,,16.534374999999997,4.921874999999999,,22.389655172413793,,POINT (-4.798487686803214 38.13085614914694)
72,PALACIO DE CONGRESOS,GRANADA,GRANADA,2015-08-01,,10.504347826086958,24.917391304347827,385.8521739130435,34.76521739130435,56.86521739130435,POINT (-3.600044619755812 37.16560072404534)
73,PALOMARES,ALMERIA,CUEVAS DEL ALMANZORA,2015-08-01,,9.428571428571429,23.112000000000013,,61.67999999999999,,POINT (-1.78174747808588 37.25504726270489)
74,PALOS,HUELVA,PALOS DE LA FRONTERA,2015-08-01,3.903125,4.953125000000001,11.015625,,44.85625,,POINT (-6.888477285191335 37.21929165492221)
75,PASEOS UNIVERSITARIOS,GRANADA,GRANADA,2015-08-01,,,,,,,POINT (-3.611315071913136 37.18273657119414)
76,POBLADO,CORDOBA,ESPIEL,2015-08-01,,16.27692307692308,5.14375,,24.228124999999995,,POINT (-4.926776776762442 38.10815041185169)
77,POZO DULCE,HUELVA,HUELVA,2015-08-01,5.925,10.431250000000002,13.41875,559.8156250000001,31.137499999999992,,POINT (-6.935144188656233 37.25342402085498)
78,PRADO REY,CADIZ,PRADO DEL REY,2015-08-01,,6.7956521739130435,4.45925925925926,506.1777777777778,34.092592592592595,74.428,POINT (-5.531675992091328 36.79446598532836)
79,PRINCIPES,SEVILLA,SEVILLA,2015-08-01,,10.703125,17.125,455.2999999999999,35.171875,,POINT (-6.005602265467727 37.37522946529075)
80,PUENTE MAYORGA,CADIZ,SAN ROQUE,2015-08-01,5.784375000000002,17.01875,,,,,POINT (-5.382402879631801 36.18043191029771)
81,PUERTO DE ALMERIA,ALMERIA,ALMERIA,2015-08-01,,,,,,,POINT (-2.479552547275992 36.83659868549702)
82,PUNTA UMBRIA,HUELVA,PUNTA UMBRIA,2015-08-01,,9.837499999999999,10.772413793103446,,32.85625,69.115625,POINT (-6.964481343067833 37.18564335524399)
83,PZA. DEL CASTILLO,ALMERIA,CARBONERAS,2015-08-01,,,10.215625000000001,,52.231249999999996,,POINT (-1.895332449367144 36.99680598073193)
84,RANILLA,SEVILLA,SEVILLA,2015-08-01,,5.831250000000002,14.362499999999999,108.44687499999998,,,POINT (-5.95958956706311 37.3842309189668)
85,RIO SAN PEDRO,CADIZ,PUERTO REAL,2015-08-01,,,14.718750000000004,,35.609375,63.58125000000001,POINT (-6.225133829734586 36.52281772376452)
86,RODALQUILAR,ALMERIA,NIJAR,2015-08-01,,3.109677419354839,7.465625000000001,,40.846875,82.51562500000001,POINT (-2.038180455381593 36.84751947865993)
